path,result_root,model,split,seed,recorder_id,best_epoch,valid_best_ICIR,IC_mean,IC_std,ICIR,RankIC_mean,RankIC_std,RankICIR,annual_return,annual_vol,sharpe,max_drawdown,turnover,n_days
tables/seed100_gpu_fdg/fdg_skip32_random_csi300_official_seed188.json,seed100_gpu_fdg,fdg_skip32_random,official,188,,20,0.6317206584139867,0.05907014497766408,0.11985296399278601,0.4928551035351911,0.04337157515390025,,0.3676048594609007,0.4662040456858032,0.2598210899850414,1.6044635208404874,-0.23666823278961657,0.5971067738231919,
tables/seed100_gpu_fdg/fdg_skip32_random_csi300_official_seed19.json,seed100_gpu_fdg,fdg_skip32_random,official,19,,18,0.5857605135194076,0.05634457152261724,0.11715440604533599,0.4809428294213128,0.050882698504685984,,0.470645574451428,0.5475344114068648,0.25007650111785157,1.873065853548096,-0.20355469242994706,0.6601148105625722,
tables/seed100_gpu_fdg/fdg_skip32_random_csi300_official_seed199.json,seed100_gpu_fdg,fdg_skip32_random,official,199,,10,0.5982896107691865,0.05590304829943298,0.108956354249443,0.5130774490806603,0.045857242736852454,,0.4352962072113866,0.5153943818776408,0.25163965378032704,1.7794900026932927,-0.2614560272037554,0.6211021814006892,
tables/seed100_gpu_fdg/fdg_skip32_random_csi300_official_seed2.json,seed100_gpu_fdg,fdg_skip32_random,official,2,,18,0.6264797350428934,0.06230527109524871,0.11696001333939268,0.5327057454623596,0.04669251494697457,,0.44052307907077803,0.5913107665700905,0.2542265417003031,1.9564672622511212,-0.22625955015545607,0.6395637198622278,
tables/seed100_gpu_fdg/fdg_skip32_random_csi300_official_seed20.json,seed100_gpu_fdg,fdg_skip32_random,official,20,,23,0.5858384476889731,0.05112123654488565,0.1253541295563842,0.40781453890508934,0.050104861630461316,,0.4430839619993931,0.48040050137506496,0.25434279678707533,1.6712871648043075,-0.22005883345567168,0.6349942594718717,
tables/seed100_gpu_fdg/fdg_skip32_random_csi300_official_seed200.json,seed100_gpu_fdg,fdg_skip32_random,official,200,,24,0.6343325088844682,0.06076168570759072,0.1132827012763757,0.5363721470531542,0.040270884836327576,,0.3914851858515038,0.4718843283245393,0.2581073876935038,1.6281879771402041,-0.23556117450999814,0.6266130884041334,
tables/seed100_gpu_fdg/fdg_skip32_random_csi300_official_seed202.json,seed100_gpu_fdg,fdg_skip32_random,official,202,,26,0.5904357925794732,0.06442291120114875,0.11728322899528101,0.549293464658454,0.05058349608210442,,0.48076424428386194,0.5554940208314989,0.24909677071697528,1.9001853056274982,-0.19638610616531316,0.6552009184845009,
tables/seed100_gpu_fdg/fdg_skip32_random_csi300_official_seed2026.json,seed100_gpu_fdg,fdg_skip32_random,official,2026,,29,0.5883926316942497,0.05293766936966458,0.11841096445792827,0.4470672932359526,0.04733667346079811,,0.4236714140741494,0.5131851616364962,0.25607449826235607,1.7473649636890818,-0.23541352474931243,0.6519402985074629,
tables/seed100_gpu_fdg/fdg_skip32_random_csi300_official_seed21.json,seed100_gpu_fdg,fdg_skip32_random,official,21,,19,0.5929165969623671,0.058828604064367435,0.12375787002915288,0.4753524285001798,0.04522523126544383,,0.37306100149147564,0.45496363502992754,0.2569093079482215,1.5896675991901765,-0.27362018513167674,0.6254190585533873,
tables/seed100_gpu_fdg/fdg_skip32_random_csi300_official_seed22.json,seed100_gpu_fdg,fdg_skip32_random,official,22,,14,0.5916743745694273,0.04772423296823217,0.11527776958016332,0.4139933756702769,0.04366177334191361,,0.3686925510648782,0.485122262327377,0.25401383798140204,1.6857423724976508,-0.2340291404979159,0.6313662456946042,
