,factor_00,factor_01,factor_02,factor_03,factor_04,factor_05,factor_06,factor_07,factor_08,factor_09,factor_10,factor_11,factor_12,factor_13,factor_14,factor_15,factor_16,factor_17,factor_18,factor_19,factor_20,factor_21,factor_22,factor_23,factor_24,factor_25,factor_26,factor_27,factor_28,factor_29,factor_30,factor_31
sz002194,0.001594109398694026,0.002697800653122629,0.0051103342569924545,0.07652443973413528,0.8381985975926262,0.0005628278698891604,0.0006951947263033337,0.012202488841199169,0.0017125296564943135,0.004389694843080017,0.00043631368091110974,0.0006708851560398693,0.004259262956968462,0.0017561810316806218,0.00041637706687319356,0.001548490186469984,0.001383328378674739,0.0008958232137092296,0.013777800159893308,0.004943433265763389,0.0005841475359845931,0.0024631889070922974,0.0046074933909712856,0.00319951153479802,0.003529753746964265,0.0002935586650493024,0.0010642048234451322,0.005911444714608924,0.0018696930336347187,0.00045775410803915254,0.00172049189023649,0.0005228523830460164
sz002195,0.0016117704242005638,0.003861305344302407,0.0031047134970661502,0.055557711973661876,0.8781559769785207,0.00018600630294042644,0.000618653161157276,0.01731694784670251,0.0009779145311428128,0.004261937884603316,0.0007027673245172631,0.00029134099279419295,0.004795761791767879,0.0012922797732614183,0.000291420467561459,0.0004884785099756307,0.0012715020498288378,0.0011159294273572595,0.011820707321444522,0.0009013745876549552,0.00048755274509737804,0.0008086072032870918,0.0023396468672185946,0.0010646911125727792,0.000672115942170399,0.00040237457980895805,0.0002887225084210421,0.0024769870326923644,0.001354396098962366,0.0003350755019860182,0.0006963848555826863,0.00044895188289699743
sz002202,0.0010080892301789913,0.003021967957223107,0.0016419133358883773,0.015570379909353957,0.9442266599307988,0.0004278433065839987,0.0005863291215518878,0.0026808503929718498,0.0016883961464485787,0.001522741077619216,0.0006378740779735778,0.0005682211301805211,0.0064432581060824825,0.0010622154192070324,0.0005300204279755239,0.0004087183111923127,0.0011311035778227112,0.0008448835725276274,0.004150894488238999,0.001615901640971934,0.0009610717250195188,0.001266875503043158,0.0014923606451961108,0.0009087179002710444,0.0011940497837395303,0.00048137870671296774,0.0005722776496108831,0.0008488051069275002,0.00034298138471941454,0.0009145027483620351,0.0003634908050029933,0.0008852351245237358
sz002230,0.0007814450248359649,0.0021078900657797114,0.002548537284735244,0.03233000651298814,0.9135519075860123,0.0007508418615906113,0.0005469992711292344,0.004649391914901759,0.0025601662538225593,0.004260590164968389,0.0006656882663673752,0.00042078535118173264,0.0029916604415999837,0.0007770787336679491,0.00036767816024009075,0.00040552922219533414,0.0012580850850470032,0.0017843721985583382,0.008624711800837436,0.00164445056588422,0.0009565526653145006,0.0008910686501960815,0.0032840778425394005,0.0015078286454893487,0.0033499768641087296,0.00024047852501692736,0.0008248136793059585,0.0025286965080296778,0.0006192743025113126,0.0005135428823603612,0.0016825841940610524,0.0005732985108935826
sz002236,0.000565164223024004,0.005495836510608527,0.0021816243653573256,0.034631517101689116,0.9117686110081983,0.0005395804766409615,0.000663294263527675,0.00756947861721983,0.001129293313718911,0.0020291106021162603,0.0007109176717913759,0.0005842809782224611,0.009075431249804757,0.0011723517174274639,0.0008744475038537616,0.0003917836329145957,0.0008265136611984213,0.0006647814465839637,0.007325529307496179,0.0010164258715840535,0.0007782225344914637,0.000659214479558034,0.0021690132982941186,0.0018275494153574357,0.0012051302237522587,0.00031392149002146914,0.00041148299268488136,0.0007532716743020301,0.0003996326772832222,0.0009385746252531862,0.000519647048125385,0.0008083754123387956
sz002241,0.0010847504313651673,0.004090085908890533,0.004148547107336618,0.03345612361557394,0.8990808438138994,0.0005889701198468765,0.0007422397687229385,0.009898311196718995,0.0008582391257730597,0.0027458979556123854,0.0006152819982940799,0.00039007503503322327,0.00430751211389285,0.0022969906099311347,0.00044694088881279734,0.0005771622836316675,0.004321592014366123,0.0009150301752363955,0.008000398959950668,0.0019608918409392425,0.0010611322763574964,0.002243305407967813,0.007025762403621555,0.0011267391318553715,0.002540186392311353,0.0005768741261374759,0.0004699246376542306,0.0015020438059407904,0.0003032932208786355,0.0005574013017404881,0.0013010326086659064,0.0007664301366906701
sz002242,0.00043326830787237814,0.001404562978931931,0.0013862085189594985,0.006771024436140773,0.9640917222299266,0.000299634012941887,0.0005578008653363399,0.005538684246986996,0.0008223948690649995,0.0009199653902102742,0.0005023824059680789,0.0004907323829724957,0.003823451484781054,0.0010601914555598507,0.0005325878891634969,0.000302345662032895,0.0006074408048023662,0.0007943762744069138,0.001853413137552497,0.0011097756670260693,0.0007827230786440554,0.000537688413918582,0.0005956304164831684,0.0010492210328352815,0.0005531456457754142,0.0003145366477717107,0.00036450753863814995,0.0005422434689079857,0.0003820744181702283,0.0006569658594972438,0.0004096075482922364,0.0005097042159482913
sz002244,0.0007952626215572948,0.0019432727948846945,0.0021922017517827658,0.04647560874582734,0.9052300229541407,0.0003080046349159154,0.00025039972220856666,0.014640275802523408,0.0005854089403512445,0.003799778876785532,0.00032726356975720154,0.00031723522634089516,0.0015670831474639587,0.0007198704042251975,0.00030974379990182123,0.0008311597207555435,0.001955876822989871,0.0007745329879376656,0.008579201947119777,0.0006882864177555143,0.00043821822244944475,0.0010145450979528207,0.0010232908156558509,0.0010236141355954127,0.0008620310953830896,0.0004014755647251526,0.00022638960886972565,0.0013005543198571416,9.337871746683848e-05,0.0004093128852722988,0.0005308100279380744,0.0003858957909374377
sz002252,0.0006814748071242321,0.0025329580002628415,0.0020535187930167463,0.012699030008092346,0.9541893464752954,0.00022606989905459807,0.0007276114045869678,0.0022577725288808713,0.0013074381270752865,0.0011102208182318782,0.000818672120410601,0.00038242122288714654,0.005922730005446093,0.0008155622415171774,0.0009206076064055362,0.00036573348714902064,0.000694569441583423,0.0008191975943771247,0.001953890122337148,0.0009087509258703218,0.0008773837345351764,0.00042757275583532204,0.0007713197308363823,0.0016892306961199105,0.0007101549646041489,0.00041430154155809714,0.00047698510508839857,0.000860514544274756,0.0004069274403026775,0.0009031231210597716,0.0005631022886742846,0.0005118168675306298
sz002269,0.0023212271093084333,0.007471158244444089,0.0040306358680288566,0.07839341086522697,0.8352361029673095,0.0003525275356565373,0.0006606060518911105,0.0038248391116222982,0.0018636055623506228,0.004688597674631295,0.0006778513257357941,0.00037762455741807303,0.0046000297518901355,0.0018661986723744728,0.0006159354354999846,0.002136557794128792,0.005669635790685992,0.0004839519119687635,0.018314800056337267,0.0013807258932385747,0.0005179868288741441,0.002329679951797715,0.008264302491197108,0.0025427901303299396,0.0020132123696394466,0.0005242613430035764,0.0005837703359279607,0.004589667255179207,0.00035026208957320156,0.00041503735537880634,0.002336750764287161,0.0005662637850577677
sz002271,0.000905568648058325,0.0021664508974037822,0.0026551236975903268,0.008992419068068799,0.9576807037053902,0.0003575473945976549,0.00042356391091921523,0.0017729335939757115,0.0008417771852027587,0.0021185860014929204,0.0004788724679234489,0.00030360570021079714,0.001734709395132241,0.0007893267056922059,0.0002507479714664262,0.0005609274902649746,0.002110114373092391,0.0007004143135085067,0.00589980469005611,0.0006366167648817315,0.0005517396742638167,0.0006350333633487497,0.003680956838516583,0.0005396509250173322,0.000649190953891606,0.00013308888641747345,0.0004362602177158643,0.0005263277438171256,0.0001879495528233011,0.00041569705685428547,0.00037200460992516647,0.0004922962513655623
sz002275,0.001255911076267712,0.004034767228890483,0.001359565034628881,0.02548443340606633,0.9385491999117096,0.00015961693874130817,0.0007161437523496031,0.0015608114484587875,0.002439919946000802,0.0023366092575013964,0.0005742590667457322,0.0005221977928755554,0.0015114309439572726,0.0011992018483574093,0.0005299700165452463,0.00026190634125868473,0.0007959828665323582,0.0011682614025919382,0.0027783929013495993,0.00301667451320976,0.0013283183233139934,0.0006667286738874859,0.0011197368661497802,0.0004908991078547115,0.0022381081011846717,0.00031037798193303117,0.00025206174399978803,0.0008566415728446396,0.0006208804814896541,0.00036369264459614224,0.0005093633158754842,0.0009879424322283897
sz002292,0.0014595090449593645,0.0024621225854266665,0.005943096964475126,0.09209854211339062,0.8102746593302469,0.0006925054488393299,0.00048253798106119003,0.015072012866544537,0.0006279969418477969,0.0057545667674361745,0.00029881139647931754,0.0003607014611387413,0.004715558549386126,0.004452639975080516,0.00023028280407287697,0.001241635487949869,0.0036240892512322403,0.0006055241865980638,0.02125032494970468,0.001264095239968399,0.00048508147102662406,0.0019882036437860262,0.008911344156778417,0.0009672742662281062,0.001467773249682752,0.00021624204318739497,0.0003077545800588796,0.006318447849279057,0.0014066083156060126,0.00023924230058347732,0.0040951460422071415,0.00068567472252518
sz002294,0.0006567203147090117,0.0028631480614137545,0.0019541628604869393,0.02943497562028449,0.937252324423412,0.0003262805430895875,0.00032016041670221955,0.006679086067530995,0.0008546240157746831,0.000738346848971454,0.0003313925951215033,0.0001694312282857709,0.0011449519289968232,0.0005281649059374323,0.0003690708413345897,0.0002653744513285674,0.0015110205714779332,0.0007822090049164021,0.006804231464515868,0.0002746862186671365,0.0010191291553962914,0.0005017136498456034,0.0007515167895487389,0.0007485960759706473,0.0007462200798273132,0.00013835592933529765,0.00037239185854169213,0.00022245981482106765,0.00021939197072491832,0.0011776967222302671,0.00022133137152622264,0.0006208451240883704
sz002299,0.0010004609908261795,0.004414984629071035,0.0036266850230863147,0.018274815867603107,0.920781629164477,0.0005063181484177635,0.0005780599511106255,0.010379809231494983,0.0013314293257424372,0.001820562211996641,0.0009022224992819813,0.0005447089474560498,0.008948413553899706,0.0010038397922406774,0.000767399126847754,0.0006532070242033875,0.0019254775325919999,0.0015870922694316255,0.004402244055517791,0.0019984959203468555,0.0009367488116493102,0.0014492542693632273,0.0013537418632172304,0.0009574157998237674,0.003064825358912856,0.00043051163249522705,0.0004731198583452359,0.0009729132635985417,0.0003601583183880583,0.0027097829160636416,0.0006847763659683713,0.0011589038487524802
sz002304,0.0007526075572525919,0.0029221079222538377,0.0022790463153844033,0.006905742607630922,0.9511672084260415,0.0005526100402850097,0.00042095154304347865,0.006466699635788918,0.0011590057578829253,0.0010937018298402673,0.0009847443274377807,0.000778109381504912,0.003785164571893287,0.0008991011626086651,0.0005090267880476216,0.0005163229764969597,0.0015618868712998855,0.0018868207183672034,0.0035414516514591693,0.000996808958833259,0.001338976969721365,0.0005421765308264161,0.001116204992817915,0.0008099132241043442,0.0011687903879563641,0.0005854107975562543,0.0005060474432516687,0.0005858259923207581,0.0007742847249146464,0.0016538905836530231,0.00046625124217737537,0.0012731191290272711
sz002310,0.0011853088264033947,0.001796308884880047,0.001539132197492261,0.06610795476030121,0.862797708071629,0.00030514968262977866,0.0005531757053387931,0.013705457037407158,0.0012013594785828972,0.0012412485696834293,0.000629365427359298,0.0003414215770555159,0.007187230481456408,0.0012234148519945705,0.00022893023606447831,0.0028347933285956376,0.0014358832496647858,0.00034425485387323807,0.013461510863729596,0.0008383582816167544,0.00028302346795553893,0.0016252141543878287,0.006123663294801231,0.0007131262186014678,0.0017524583785626527,0.0002798879027003452,0.0005510051059624565,0.0027259202119304174,0.0046826205934002675,0.00047439749912825055,0.0013573634482384382,0.0004733652950329915
sz002311,0.0004574216410004545,0.0018463606720654567,0.0027916829752551854,0.0024953094712365435,0.9590641258182667,0.0010457240944792717,0.0005671328406288778,0.009535501569236798,0.0012472480756237103,0.0006091055482934181,0.0005406396490081216,0.0003157778450882862,0.0028210205647203617,0.0005744289848185756,0.0006653855005735592,0.0006657637889282506,0.0008524831559003169,0.0012423537920018908,0.00395839219368253,0.0004840844452238756,0.0010150337903037717,0.0003543416586937722,0.0004922542821435468,0.000995980137499547,0.001155341058595299,0.0003266892662273088,0.0006563025361706671,0.0004890630124138454,0.0002459479746320144,0.001134081241498994,0.0005910535890843592,0.0007639773032633575
sz002344,0.0013486696264376583,0.002258931966416431,0.0016983525141817382,0.017773117190850365,0.9369328203330941,0.0006171702947408357,0.0012067810888543933,0.004399426604963183,0.0006976464366005771,0.0012928870277247116,0.0006624265208276892,0.0005678800584395774,0.0025642785505610257,0.0013239341887115498,0.0012814154671548497,0.0004829040695107012,0.0009216303287952758,0.0010470314868709554,0.0034080302900184626,0.002257576317482091,0.0016100721290734496,0.0010887629366772603,0.0012500745452089662,0.0023836179248915806,0.002305894622115219,0.0004365604226112258,0.0008304559286527132,0.0029312780166414554,0.0009365894054690827,0.00039889333165538473,0.0021478259952013245,0.0009370725186685027
sz002352,0.0005512972443437942,0.0015621067367494993,0.0015697866930110072,0.0022595171334459925,0.9696719276131409,0.00055998975303599,0.0008170816068369823,0.0033610283914986936,0.000699685794371678,0.000741953210339328,0.0005717819637388047,0.00033957144524592725,0.002858487548214845,0.001346039839804581,0.0005275908428363249,0.0002708176119525653,0.0007365441685047588,0.0007246013651340313,0.002684580175099497,0.0007432030309517323,0.000939237174197512,0.0005050458863160315,0.0006087719533161051,0.001094488515536388,0.0010720442003933034,0.0002665576949482619,0.00035311028519354213,0.00031290795018902313,0.00025119495214417556,0.0007643653940416961,0.00032157050372422805,0.0009131212372583562
sz002353,0.0003865531641337728,0.0010914011846610693,0.0017626675441032764,0.01725748399360595,0.9484374080847787,0.00045351484327450244,0.00038147492946693113,0.008822765882866849,0.0009310885790032574,0.001876321375967716,0.00028540986371182437,0.00014846991258440895,0.0026494965207489824,0.000534799660061454,0.00031547360267444933,0.0003803400871487433,0.000352756059295438,0.0007959177830149822,0.0030806182466247634,0.0007787078072137973,0.0010094778779624384,0.0006144650811815508,0.0009135866418874538,0.0015917329796693099,0.0026468488487038514,8.928283215286105e-05,0.0007477985734664652,0.0004516399541921836,0.0001733801380965818,0.00030353183893966443,0.0002995022357856211,0.00043609589447449887
sz002371,0.0007695115014731139,0.002135229628417991,0.0034626175521001003,0.02441630046939763,0.9059797001427139,0.0006374277539024206,0.0006565417584377613,0.009084472127524498,0.001740787097518903,0.004572851508434807,0.000390573653431693,0.00040509168078406514,0.003729171240573947,0.0011276928416588362,0.0005446453121389156,0.0010610603787721677,0.0012953465454480268,0.0011640651509669967,0.0120112571608146,0.0007099803572618493,0.0014965768865443506,0.0010725769079325115,0.004393427796086389,0.0023476497833528277,0.002898552249432225,0.00017365928419229158,0.0025668793554078453,0.004855099513937142,0.0003484053784843175,0.0009885219530909616,0.0017127128863815256,0.001251623133315369
sz002375,0.0010150900441787195,0.0047577167455934615,0.001589374030323195,0.02095858642907799,0.9329015254939435,0.00038899814341793285,0.0011308741800044619,0.004945143892775377,0.0020452170990425344,0.0015833744569617738,0.0006874249369934784,0.0005005551473587789,0.0063860592269968045,0.0009777935269514662,0.0005039666321821704,0.0003867994789907428,0.0007185472432969674,0.0013995276730057328,0.0030735297129485958,0.0014238282049873043,0.0016363455121621,0.0007594475539377867,0.0018441987967860345,0.0015078970377537069,0.001971026962655786,0.0003714001598523236,0.0004892202536633395,0.0012040275229480775,0.0006911622187809819,0.0005777795337329506,0.0006761564353327257,0.0008974147276624435
sz002378,0.0006296869249902225,0.003016809827806521,0.0026306245416890333,0.05273422936648287,0.9073040945492827,0.00032145581060302584,0.0006104495150094506,0.0056557272890396665,0.0010024799041783157,0.0017250014689456064,0.000484115374898559,0.00031791933828760605,0.00456714464430057,0.001165729249796275,0.0004650336823793382,0.0005136253914618814,0.0005479574910879216,0.000583810985652182,0.007158570116298105,0.000878978418967287,0.0003671685827387141,0.00048823011648442685,0.0012618663351257958,0.0009079040665855054,0.0004769943913236222,0.0002463066528793948,0.00016860834889890203,0.0007482442038863734,0.0010685205384668962,0.000974876381321403,0.0004787155640023743,0.0004991273830295012
sz002385,0.0010514457872605812,0.008196587562014418,0.0016597738637893098,0.019631460670441848,0.9278492157358166,0.00043898827266573967,0.0006408773568233633,0.0022882558514446295,0.0015179145827535201,0.003933105727706622,0.0008396756129176576,0.0006496330947701701,0.00889805811619139,0.00293066075308618,0.0005718641856379391,0.0008131966152361333,0.0007720192186687684,0.0005191055247920515,0.0048934292534793785,0.0012271393775654695,0.0005362654493512642,0.000884110220994599,0.0006379851788611769,0.0011387755898651152,0.001571619543173422,0.0008094693575072327,0.0004422276904485172,0.0014346028895822357,0.0003487511600639678,0.0012208160681064534,0.0011017806448053726,0.0005511941518709147
sz002399,0.0005551740260095863,0.0027809503283320195,0.004933979229369222,0.01906794749075296,0.9368575730723576,0.0006059534195582191,0.000874480052679248,0.005691949215039364,0.001766813097015935,0.0014037917116280628,0.0006281607181706551,0.0005001709360117554,0.0036466787265459735,0.0009294073909275407,0.0010309671943599138,0.0007505460003889454,0.0005474472876737426,0.001307762269085164,0.0037501834276512614,0.0011419530596817162,0.0015956369600875237,0.0005200059120619551,0.0014065779747318447,0.0017285005559678445,0.0007396055604852175,0.0004864024868690356,0.00029719804615372075,0.0012521683251259627,0.00045048902804318246,0.0013828147365983236,0.0006763545561813686,0.0006923694826561375
sz002400,0.0015687376433597812,0.0045394890838323715,0.004380072873601422,0.05932857805998223,0.8582795133262829,0.0005891045470491638,0.0007207300088248383,0.009240873274659438,0.00086093408730456,0.007588496056897194,0.0005277956465330197,0.0005768750174808352,0.01091797637579131,0.002286623584385532,0.0002543807008700646,0.000417134393078667,0.002070978417429783,0.0012547620961246878,0.01498132219668451,0.002053522700974716,0.0004131036934125509,0.0016342774304158119,0.003149028143984817,0.000944687406368456,0.0016118941600999858,0.0006394473905361874,0.0004104404975161802,0.004081950718169381,0.0015653483359037146,0.0004026404287031758,0.0023178193445593897,0.00039147031151505056
sz002405,0.0013850701264917775,0.004693305361131365,0.0025071106828496426,0.019040681061950747,0.9147964842679145,0.0003269336177713714,0.0008014247425954593,0.006056777588270691,0.0017757281043200212,0.004502135180107515,0.0009626686201174346,0.0008167304915691422,0.004765860375738543,0.001888393350256605,0.0010441684767892433,0.0011588702374517766,0.003175422880814135,0.0011362749741673965,0.0066924415697492265,0.002373945662239908,0.0019003719966340482,0.002105047515738668,0.005505133049336524,0.0011694700329194026,0.001859223131816338,0.000654424020794433,0.0006225810141556594,0.002786354707089766,0.0005114220506181443,0.0005944419790976158,0.0012583093659054962,0.0011327989106268241
sz002410,0.0007116229415929223,0.003994137705957153,0.003291504891036566,0.026814827482202267,0.9159759610926774,0.0007691297155764942,0.0004956074081683111,0.0039309899084886,0.0017520590673012091,0.001851236792485313,0.0005400215661957695,0.0003292306313399274,0.00211495487467408,0.001104350066217399,0.000632883712449953,0.0007404874597143413,0.0014012602349235213,0.001758097718391609,0.008505141005327514,0.0007609249540798658,0.00243997872490812,0.0016521257601179009,0.011083121735874727,0.0010375312862476824,0.0017383969801569369,0.0004919617947071814,0.0006074159409953513,0.0005554709709131166,0.0002736120330941035,0.0008217581419329092,0.0010489749686641802,0.0007752342249495933
sz002411,0.0004303965742326246,0.001560863674994509,0.004228471838119683,0.08423453893957951,0.7595107214415524,0.0008112911933703232,0.00019270095282482907,0.036481471660586344,0.001542732029254124,0.0025985925515577737,0.00028235363893422286,0.00014295034452161323,0.0008887015092086315,0.000873020181387334,0.00019069016709787016,0.0010246702991966213,0.003666650336551526,0.0002542177704283678,0.01471453992311081,0.0005711543551614722,0.0011610584984338638,0.016777398136025086,0.04996501253780418,0.000626761669588057,0.001048825139799104,7.615999349030532e-05,0.0008801358997547127,0.001113455838902779,0.0115862043844997,0.0001249715807338576,0.002050906173532656,0.00038839099861757585
sz002415,0.0002815467232960227,0.0020215640622489265,0.001865373869359478,0.003941523585575668,0.9562963752844708,0.0006767879957996911,0.000723323211508846,0.004088377182624888,0.0008928093099453512,0.002604282190371453,0.0006251962249735427,0.0005900872049763554,0.005160921136080474,0.0014873177855029532,0.0010809516010197914,0.00058998386681772,0.0005599075056263522,0.0005921100756620367,0.0052515172603307125,0.0012161597611136253,0.0009549195744544695,0.0003463515756778359,0.0007949757032874072,0.0011600784343881244,0.0014124740347539108,0.0002638574204893829,0.00037298120083368333,0.0008401902891205138,0.00031221958452856875,0.0013010172489388682,0.0008143017792473167,0.0008805254184631563
sz002416,0.0005309047203396433,0.0021872175524779228,0.0038838528967921255,0.031718555273918446,0.9197714833729763,0.00038663134824274754,0.0005025939571972993,0.010195916658824555,0.00097490057551906,0.00197358236283801,0.0003664083469356281,0.00021584416188595904,0.005029973861687529,0.0007423984393147093,0.0004195864286817814,0.0006937984899828662,0.0017077612527782737,0.0008570094894879642,0.004998893185116445,0.00038556956992976993,0.00042496575014154634,0.0005635290026812027,0.0018213203401863502,0.0017170739064740188,0.0005702214144795391,0.00021762007476820825,0.0007967066394903807,0.002021390603909706,0.0015620328632089497,0.0006758061828949721,0.0016243934976207708,0.00046206541830694236
sz002422,0.0002915595806026078,0.0014130278287042013,0.0023779028828960144,0.01666650959200058,0.955842464344762,0.0002512005234902875,0.0002776015344288212,0.005796445482340913,0.0009693113998044293,0.001124058215355179,0.00034113740509793023,0.00015998612264125063,0.0024475439043516677,0.0010675547264911653,0.00023063668668690622,0.0003251869375306268,0.00029363787918881,0.0005414128005048585,0.004797294870055423,0.00027987978331493827,0.0003121637516847905,0.00024213038015447147,0.000588730041503167,0.0005293024773689019,0.00047793571810365735,0.00015268848154850693,0.00023510834793674592,0.00042320128791363505,0.00016622508849660917,0.000770899239628657,0.00033443317881707457,0.00027284184141243
sz002424,0.0004929840010061077,0.003305656804067931,0.0034908724850709824,0.05834095034243816,0.8627514968390968,0.00046946158408357573,0.0005294595349289767,0.010585751647285827,0.0014087672454533475,0.0018176168476660012,0.0005905386348080657,0.0002830946735945889,0.0030225117990112555,0.000873804702768477,0.0009416085651255878,0.003411189728783252,0.0012747446261409496,0.0009987634347802792,0.0106408270825161,0.0016369455202917245,0.0015691173571424678,0.0011948477722223297,0.01873645319829368,0.002014509882828237,0.001037176773065005,0.0004113673260965965,0.00034320040658339493,0.003920435297969876,0.0008820431302507565,0.00035684601464477125,0.0017645730704932585,0.0009023899804789819
sz002426,0.00149410433244493,0.004171300386950224,0.004093601114918002,0.053691473231320036,0.8859983966331021,0.00029286349693822633,0.0005054939936693681,0.003301860354781655,0.000936545643739698,0.0028181713730454842,0.0005062615946505776,0.0002336139872298583,0.0023652983756743437,0.0008456927406520599,0.000461651180292089,0.000925482162247782,0.00166206293062691,0.0004923050529419762,0.013587792371589198,0.0008791995867743612,0.0007114543195911785,0.0013877822748709424,0.011813982215169008,0.001005129900052341,0.0005163249631618469,0.000621809606738634,0.0003225033892463807,0.0013144834477255417,0.00020823496648285857,0.0006069656089034681,0.001932552149315161,0.00029561466525453004
sz002429,0.0005782105073302956,0.0014206624440963023,0.00201593536828454,0.024914287143604743,0.9502566872563847,0.00017904030067079853,0.0003610490036269171,0.00449773312352991,0.001089197919739215,0.0005593090848476893,0.0004992731728224033,0.0001813009738352847,0.003330750811968952,0.0005770135116084204,0.0003755379468352433,0.00039912581919780867,0.0004960939447334154,0.00045057064822853787,0.0029207223911994276,0.000312044041265645,0.0002561770244958809,0.0002882416574872751,0.000235343684287805,0.0004945176311976486,0.0005487298812575327,0.0001885654752219463,0.0003033896612101143,0.0003681446045666761,0.00020870730667650673,0.0009413359487534413,0.000254325000671864,0.0004979809602176485
sz002431,0.0013229128026083891,0.003937368294612886,0.002854583365649305,0.04656266407780557,0.873157983106619,0.00031762045170479115,0.000610938325359877,0.011454169331964411,0.0015291532883548269,0.006982154912557541,0.0005103819897843491,0.00044483504665639623,0.00595857837996148,0.0033560720392203486,0.0005482769035263828,0.003237082489780392,0.005693082661353531,0.0006982632678790916,0.008489171007190408,0.0010986745426975581,0.00035147024140925396,0.00270550052870919,0.004871274543766189,0.0012926698168924241,0.0009726162760057128,0.0005694971339821359,0.00039990483684316825,0.0023507775265297266,0.004889606034786495,0.0002873095786613157,0.0020490118344980105,0.0004964061824914391
sz002456,0.0020499273514229606,0.003930852439159806,0.002530486728565092,0.06142403884786646,0.8625483734229912,0.00019837731086617217,0.0005606588627385985,0.010681732558826805,0.0007640229022756357,0.006626063091585251,0.0006623121313332251,0.0006126217410768511,0.003969093753796084,0.0010844984290504082,0.0002917945227960543,0.00041856010604853004,0.0026313143480636994,0.0008826510199634957,0.013497935182000575,0.0033038513394457697,0.0008460561768682397,0.0012529023725198604,0.006994521501674298,0.0016044867027140038,0.0020930314479504614,0.0005771460951749656,0.000452108443898667,0.0012416616688016456,0.0034301461234270635,0.0003814612951144732,0.0013012047381251836,0.0011561118005888925
sz002460,0.0010737430823479042,0.0032994767554250177,0.0038295734913599147,0.021494502297928788,0.9155906942935642,0.00040824661388453904,0.0005256177320030669,0.0032274936519314902,0.001908802804832065,0.0063144353159085165,0.0006204172156168374,0.0005101281699697273,0.006969918128262506,0.002517127392629483,0.00034314294752129206,0.0007085543064941886,0.004180178810056554,0.0009402484234159704,0.00733332749962606,0.0010879430899263212,0.0009439551184279427,0.0017202987270077213,0.003943910696735424,0.0010726001919845014,0.0017302739306565653,0.0004687351011262094,0.0006881238160013273,0.0022747913935814083,0.00037606233798726245,0.0016835196826285787,0.0015975774107551632,0.0006165881762674077
sz002463,0.0004670215831894033,0.0005715882905985865,0.001768587012020113,0.06181512278115939,0.8880022433417327,0.00043823745754515987,0.00018600673713860418,0.007845120223836106,0.00030459777439787475,0.00297930160154729,0.00010522711438618007,0.00011571792165527494,0.001744293674953021,0.0009063854866007072,0.0003623279512619466,0.00033524330337892375,0.00040917222540105044,0.0005023274848924325,0.018192573683514526,0.00035691359977296024,0.0007327402656458109,0.0006471409871823241,0.0044755456633172154,0.0006213561591788437,0.0006160182081363905,7.059115279540926e-05,0.0004009606308692294,0.0035212104065457665,0.00012173572774131788,0.00010431263663955538,0.0011254144681429829,0.00015497182988250498
sz002465,0.00042288658530748854,0.0005249889728775169,0.0007639433656968628,0.026235603960350167,0.9397231769476672,0.0005176763405150559,0.00037598148120799826,0.0034564847001951225,0.00038297907193904904,0.002726611046207354,0.00032917750444455557,0.00027084888043179205,0.002671893890884682,0.0006176669654957675,0.0005359875141725697,0.00018865132042531,0.0003481038417702882,0.0006126493793414909,0.006740509041231306,0.0019502303558678845,0.0015688191113016957,0.0003804056510371717,0.0028900759802476797,0.001023572850422956,0.001167587751165693,7.563309034882926e-05,0.0004120094141809571,0.0010669673835947946,0.00030650396853919304,0.000372547434259105,0.00025850618780564303,0.0010813306460576082
sz002466,0.0014276509526460921,0.0042197417901455115,0.005150301471093419,0.025190624167111875,0.894951207485974,0.0008010109978227232,0.0005555785058556854,0.006670307190848869,0.001260788581672626,0.008280820493891198,0.0006493465791800655,0.0007144361783223474,0.008479755103868242,0.002018303763258498,0.00042886590204295954,0.0006688729801037331,0.004010742445987221,0.0014033335789555928,0.009954987686163786,0.0019123084729300963,0.0008923256229043933,0.0013099791495442903,0.006827537946236717,0.001169990603436844,0.003140182560624641,0.000717784773859735,0.0008069327468645186,0.002347992634497029,0.00023829882652065694,0.0008267255691449222,0.0023067359224248816,0.0006665382772442442
sz002468,0.00035552989693187295,0.0015764737044924987,0.0020209247632427397,0.040748163176776396,0.9232309016556328,0.00031870029157198357,0.0003915473609550087,0.007099374913632637,0.0007451231455523985,0.0021577771495108334,0.0005560140223424298,0.0002041846039969011,0.0027776555426967963,0.0007887909585738482,0.0006872010487937918,0.00047295727226989037,0.0005618973050208647,0.0004755578400935419,0.006689910018812616,0.0005410127268755666,0.0005435481071371809,0.0008173365686145205,0.0007795711032494504,0.0007392497786975755,0.0010429935136424462,0.00023605459078045694,0.0004878132450191896,0.001437804578318541,0.00021540587436450924,0.00044780241472841775,0.0005449811187033285,0.00030775168296358915
